ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
42653,roma1327,Romanian,671,the sand,1-215,nisip,,,74318570378143,1. clearly borrowed,1.0,unanalyzable,1.0,11th-18th century,Cohabitation with Albanian and South Slavic speakers,11th-18th century,,,,,,Replacement,,,,,,,,,,Coteanu et al. 1998: 695,,,Present in pre-contact environment,
42654,roma1327,Romanian,2118,the mountain or hill,1-22,munte,,,74318698507936,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,"Latin mons, montis",,,,,,,,,,,,,,,
42655,roma1327,Romanian,2118,the mountain or hill,1-22,deal,,,74318815352595,1. clearly borrowed,1.0,unanalyzable,1.0,11th-18th century,Cohabitation with Albanian and South Slavic speakers,11th-18th century,,,,,,Replacement,,,,,,,,,,Ciorănescu 1966: 279,,,Present in pre-contact environment,
42656,roma1327,Romanian,2118,the mountain or hill,1-22,colină,,,7431877470757,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 196,,,Present in pre-contact environment,
42657,roma1327,Romanian,2118,the mountain or hill,1-22,măgură,,,74318317913059,1. clearly borrowed,1.0,unanalyzable,1.0,Post 100 CE,Cohabitation with Albanian and South Slavic speakers,Post 100 CE,,,,"Cf. Albanian maguljë, Greek mágoula ‘hill’; change of [l] to [r] only in ‘old’ Romanian vocabulary.",Altenative form: măgulă,Coexistence,,,,,,,,,"Alternatively, the word could be borrowed from a substrate language related to Albanian.",Ciorănescu 1966:  495,,,Present in pre-contact environment,
42658,roma1327,Romanian,618,the cliff or precipice,1-222,falezǎ,,,74318347458145,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 365,,,Not present,
42659,roma1327,Romanian,618,the cliff or precipice,1-222,prǎpastie,,,74318403824438,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Replacement,,,,,,,,,,Coteanu et al. 1998: 835,,,Present in pre-contact environment,
42660,roma1327,Romanian,618,the cliff or precipice,1-222,abis,,,74318180478953,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 2,,,Present in pre-contact environment,
42661,roma1327,Romanian,618,the cliff or precipice,1-222,hǎu,,,74318559290941,3. perhaps borrowed,0.5,unanalyzable,1.0,Post 100 CE,None,Post 100 CE,,,,,,,,,,,,,,,Not derivable from any known Latin source; therefore possibly borrowed from a substrate language.,Coteanu et al. 1998: 447,,,,
42662,roma1327,Romanian,652,the plain,1-23,şes,,,74318614977133,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin sessus,,,,,,,,,,,,,,,
42663,roma1327,Romanian,921,the valley,1-24,vale,,,74318117422726,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin vallis,,,,,,,,,,,,,,,
42664,roma1327,Romanian,622,the island,1-25,insulǎ,,,74318240538993,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin insula,,,,,,,,,,,,,,,
42665,roma1327,Romanian,622,the island,1-25,ostrov,,,7431888171575,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 733,,,Present in pre-contact environment,
42666,roma1327,Romanian,166,the mainland,1-26,continent,,,74318918045609,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 218,,,Not present,
42667,roma1327,Romanian,113,the shore,1-27,coastǎ,,,74318385985223,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin costa,,,,,,,,,,,,,,,
42668,roma1327,Romanian,113,the shore,1-27,ţărm,,,74318850197143,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,"Latin termĕn, analogical singular of pl. termina > ţărmuri.",,,,,,,,,,,,,,,
42669,roma1327,Romanian,113,the shore,1-27,mal,,,74318681462617,1. clearly borrowed,1.0,unanalyzable,1.0,Post 100 CE,Cohabitation with Albanian and South Slavic speakers,Post 100 CE,,,,"Regionally, mal means ‘hill’.",,Replacement,,,,,,,,,"Alternatively, the word could be borrowed from a substrate language related to Albanian.",Coteanu et al. 1998: 594,,,Present in pre-contact environment,
42670,roma1327,Romanian,113,the shore,1-27,litoral,,,74318380311511,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 578,General,,Present in pre-contact environment,
42671,roma1327,Romanian,1155,the cave,1-28,peşteră,,,74318633141867,1. clearly borrowed,1.0,unanalyzable,1.0,11th-18th century,Cohabitation with Albanian and South Slavic speakers,11th-18th century,,,,,,Replacement,,,,,,,,,,Ciorănescu 1966: 618,,,Present in pre-contact environment,
42672,roma1327,Romanian,1155,the cave,1-28,grotă,,,74318443784288,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 437,,,Present in pre-contact environment,
42673,roma1327,Romanian,948,the water,1-31,apă,,,74318967680584,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin aqua,,,,,,,,,,,,,,,
42674,roma1327,Romanian,1474,the sea,1-32,mare (1),,,74318130250435,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin mare,,,,,,,,,,,,,,,
42675,roma1327,Romanian,258,calm,1-322,calm,,,74318231603443,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 128,,,Present in pre-contact environment,
42676,roma1327,Romanian,258,calm,1-322,liniştit,,,74318252282649,5. no evidence for borrowing,0.0,analyzable derived,0.5,No information,None,No information,,,,,"Based on lin ‘gentle, quiet’ < Latin lenis.",,,lin-işt-i-t [gentle-NMLZ-VERBALIZER-PST.PTCP],,,,,,,,,,,,
42677,roma1327,Romanian,259,rough(2),1-323,tulburat,,,74318792235543,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre 100 CE,None,Pre 100 CE,,,,,Cf. Latin turbulare,,,tulbura-t [to.churn.up-PST.PTCP],,,,,,,,,,,,
42678,roma1327,Romanian,259,rough(2),1-323,agitat,,,74318593684082,5. no evidence for borrowing,0.0,analyzable derived,0.5,19th/20th century,None,19th/20th century,,,,,,,,agita-t [agitate-PST.PTCP],,,,,,,,,,,,
42679,roma1327,Romanian,1768,the foam,1-324,spumǎ,,,74318561198176,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin spuma,,,,,,,,,,,,,,,
42680,roma1327,Romanian,645,the ocean,1-329,ocean,,,74318944799519,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 710,,,No information,
42681,roma1327,Romanian,624,the lake,1-33,lac,,,74318237085750,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin lacus,,,,,,,,,,,,,,,
42682,roma1327,Romanian,663,the bay,1-34,golf,,,74318297462382,1. clearly borrowed,1.0,unanalyzable,1.0,19th century,"French, Italian and Latin as cultural models",19th century,,,,,,No information,,,,,,,,,,Coteanu et al. 1998: 428,,,Present in pre-contact environment,
42683,roma1327,Romanian,623,the lagoon,1-341,lagunǎ,,,74318469726346,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,No information,,,,,,,,,,Coteanu et al. 1998: 557,,,Not present,
42684,roma1327,Romanian,660,the reef,1-342,stâncă submarină,,,74318308573084,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,19th/20th century,None,19th/20th century,Stâncă is probably borrowed from Slavic; submarin is either from French/Italian or a learned borrowing from Latin.,,,,,,,stâncă submarin-ă [rock submarine-F],,,,,,,,,,,,
42685,roma1327,Romanian,660,the reef,1-342,recif,,,74318545618146,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 901,,,Not present,
42686,roma1327,Romanian,1662,the cape,1-343,cap (2),,,74318230349972,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,No information,,,,,,,,,,Coteanu et al. 1998: 133,,,Present in pre-contact environment,
42687,roma1327,Romanian,978,the wave,1-35,val,,,74318639994468,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,"Also val in Bulgarian, Serbian, Slovak, Czech, Russian.",,Replacement,,,,,,,,,,Coteanu et al. 1998: 1145,,,Present in pre-contact environment,
42688,roma1327,Romanian,978,the wave,1-35,talaz,,,74318216860920,1. clearly borrowed,1.0,unanalyzable,1.0,14th-18th century,Cohabitation with Albanian and South Slavic speakers,14th-18th century,,,,,,No information,,,,,,,,,,Coteanu et al. 1998: 1067,,,Present in pre-contact environment,
42689,roma1327,Romanian,891,the tide,1-352,maree,,,7431828900871,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 599-600,,,Not present,
42690,roma1327,Romanian,1026,the low tide,1-353,maree joasǎ,,,74318432790613,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,19th/20th century,None,19th/20th century,,3. Probably calqued,,,,,,maree joas-ǎ [tide low-F],,,,,,,,,,,,
42691,roma1327,Romanian,613,the high tide,1-354,maree înaltă,,,74318962703044,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,19th/20th century,None,19th/20th century,,3. Probably calqued,,,,,,maree înalt-ă [tide high-F],,,,,,,,,,,,
42692,roma1327,Romanian,666,the river or stream,1-36,râu,,,74318166778648,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin rivus,,,,,,,,,,,,,,,
42693,roma1327,Romanian,666,the river or stream,1-36,fluviu,,,74318849097757,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin fluvius,,,,,,,,,,,,,,,
42694,roma1327,Romanian,666,the river or stream,1-36,pârâu,,,74318781792739,2. probably borrowed,0.75,semi-analyzable,0.75,Post 100 CE,Cohabitation with Albanian and South Slavic speakers,Post 100 CE,,,,Cf. Bulgarian poroj ‘torrent’. Possibly a loan blend of Albanian/substrate  përrua and native râu <Lat. rivus.,,No information,,pâ-râu [?-river],,,,,,,"Alternatively, the word could be borrowed from a substrate language related to Albanian.",Ciorănescu 1966: 627,,,Present in pre-contact environment,
42695,roma1327,Romanian,666,the river or stream,1-36,gârlă,,,74318948409985,1. clearly borrowed,1.0,unanalyzable,1.0,11th-18th century,Cohabitation with Albanian and South Slavic speakers,11th-18th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 415,,,Present in pre-contact environment,
42696,roma1327,Romanian,1982,the whirlpool,1-362,vârtej,,,74318449163368,1. clearly borrowed,1.0,unanalyzable,1.0,11th-18th century,Cohabitation with Albanian and South Slavic speakers,11th-18th century,,,,,,No information,,,,,,,,,,Coteanu et al. 1998: 1153,,,Present in pre-contact environment,
42697,roma1327,Romanian,1982,the whirlpool,1-362,turbion,,,74318869354680,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 1120,,,Present in pre-contact environment,
42698,roma1327,Romanian,2144,the spring or well,1-37,izvor,,,74318150782909,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 512,,,Present in pre-contact environment,
42699,roma1327,Romanian,2144,the spring or well,1-37,fântână,,,74318771203239,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin fontana,,,,,,,,,,,,,,,
42700,roma1327,Romanian,2144,the spring or well,1-37,sursă,,,74318649750376,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,Cohabitation with Albanian and South Slavic speakers,19th/20th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 1047-48,,,Present in pre-contact environment,
42701,roma1327,Romanian,2144,the spring or well,1-37,puţ,,,74318318725058,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin puteus,,,,,,,,,,,,,,,
42702,roma1327,Romanian,1145,the swamp,1-38,smârc,,,74318576644705,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Replacement,,,,,,,,,,Coteanu et al. 1998: 997,,,Present in pre-contact environment,
42703,roma1327,Romanian,1145,the swamp,1-38,mlaştină,,,74318649361196,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Replacement,,,,,,,,,,Ciorănescu 1966: 532; Coteanu et al. 1998: 642,,,Present in pre-contact environment,
42704,roma1327,Romanian,1145,the swamp,1-38,mocirlă,,,82152223903501153,1. clearly borrowed,1.0,unanalyzable,1.0,11th-18th century,Cohabitation with Albanian and South Slavic speakers,11th-18th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 644,,,Present in pre-contact environment,
42705,roma1327,Romanian,1145,the swamp,1-38,mlacă,,,82152237451857186,1. clearly borrowed,1.0,unanalyzable,1.0,Post 100 CE,Cohabitation with Albanian and South Slavic speakers,Post 100 CE,,,,,,Replacement,,,,,,,,,"Alternatively, the word could be borrowed from a substrate language related to Albanian.",Ciorănescu 1966: 532,,,Present in pre-contact environment,
42706,roma1327,Romanian,943,the waterfall,1-39,cascadă,,,74318993338080,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Insertion,,,,,,,,,,Coteanu et al. 1998: 142,,,Present in pre-contact environment,
42707,roma1327,Romanian,943,the waterfall,1-39,cataractă,,,74318170733997,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 144,,,Present in pre-contact environment,
42708,roma1327,Romanian,943,the waterfall,1-39,cadere de apă,,,74318924836995,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,No information,None,No information,,2. Perhaps calqued,,,,,,cade-re de apă [fall-NMLZ of water],,,,,,,,,,,,
42709,roma1327,Romanian,420,the woods or forest,1-41,pădure,,,74318206775311,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin padule,,,,,,,,,,,,,,,
42710,roma1327,Romanian,420,the woods or forest,1-41,codru,,,74318124093091,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin *quodrum < quadrum,,,,,,,,,,,,,,,
42712,roma1327,Romanian,1803,the wood,1-43,lemn,,,74318189948889,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin lignum,,,,,,,,,,,,,,,
42713,roma1327,Romanian,2125,the stone or rock,1-44,piatra,,,74318672277725,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin petra,,,,,,,,,,,,,,,
42714,roma1327,Romanian,2125,the stone or rock,1-44,stâncă,,,74318774477958,2. probably borrowed,0.75,unanalyzable,1.0,Pre 100 CE,Cohabitation with Albanian and South Slavic speakers,Pre 100 CE,,,,,,Replacement,,,,,,,,,But cf. also italian stanca ‘cliff’.,Ciorănescu 1966: 793; Miklosich 1862-65: 880,,,Present in pre-contact environment,
42715,roma1327,Romanian,6,the earthquake,1-45,cutremur,,,7431890730865,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre 100 CE,None,Pre 100 CE,,,,,,,,cu-tremur [with-shaking],,,,,,,,,,,,
42716,roma1327,Romanian,6,the earthquake,1-45,seism,,,74318596711554,1. clearly borrowed,1.0,unanalyzable,1.0,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 970,,,Present in pre-contact environment,
42717,roma1327,Romanian,1732,the sky,1-51,cer,,,74318507416115,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin caelum,,,,,,,,,,,,,,,
42718,roma1327,Romanian,1343,the sun,1-52,soare,,,74318525125287,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin sol,,,,,,,,,,,,,,,
42719,roma1327,Romanian,1313,the moon,1-53,lună,,,74318633796320,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin luna,,,,,,,,,,,,,,,
42720,roma1327,Romanian,1430,the star,1-54,"stea, steauă",,,7431881256978,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin stella,,,,,,,,,,,,,,,
42721,roma1327,Romanian,1654,the lightning,1-55,fulger,,,7431891647192,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,"Latin fulger, fulgur",,,,,,,,,,,,,,,
42722,roma1327,Romanian,1150,the thunder,1-56,tunet,,,74318718511115,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin tonitrum blended with sunet ‘sound’,,,,,,,,,,,,,,,
42723,roma1327,Romanian,2007,the bolt of lightning,1-57,trăsnet,,,74318468811988,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre 100 CE,None,Pre 100 CE,,,,The verb ‘a trăsni’ is a loan from Slavic trĕsnonti.,,,,trăsn-et [flash-NMLZ],,,,,,,,,,,,
42724,roma1327,Romanian,858,the storm,1-58,furtună,,,74318978621501,2. probably borrowed,0.75,unanalyzable,1.0,6th-15th century,Contact with Turkish through administration and trade,6th-15th century,,,,Probably not directly inherited from Latin because the word exists with the same shift in meaning in Greek and Turkish.,,No information,,,,,,,,,,Ciorănescu 1966: 348,,,Present in pre-contact environment,
42725,roma1327,Romanian,858,the storm,1-58,vijelie,,,74318726550424,2. probably borrowed,0.75,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Coexistence,,,,,,,,,,Ciorănescu 1966: 894,,,Present in pre-contact environment,
42726,roma1327,Romanian,1733,the rainbow,1-59,curcubeu,,,7431875636894,4. very little evidence for borrowing,0.25,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin *cucurvius from curvus ‘bent’,,,,,,,,,,Reconstructed Latin *cucurvius not attested.,,,,,
42727,roma1327,Romanian,630,the light,1-61,lumină,,,74318969909913,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Probably from Latin lumen ‘light’,,,,,,,,,,,,,,,
42728,roma1327,Romanian,11,the darkness,1-62,întuneric,,,74318831869560,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Pre 100 CE,None,Pre 100 CE,,,,,Probably from Latin in-tunicare ‘to cover with a tunica’,,,în-tuneric [in-???],,,,,,,,,,,,
42729,roma1327,Romanian,11,the darkness,1-62,întunecime,,,74318801642664,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Pre 100 CE,None,Pre 100 CE,,,,,,,,în-tunec-ime [in-???-NMLZ],,,,,,,,,,,,
42730,roma1327,Romanian,11,the darkness,1-62,obscuritate,,,74318685326400,1. clearly borrowed,1.0,analyzable derived,0.5,19th/20th century,"French, Italian and Latin as cultural models",19th/20th century,,,,,,Coexistence,,obscur-itate [dark-NMLZ],,,,,,,,Coteanu et al. 1998: 708,,,Present in pre-contact environment,
42731,roma1327,Romanian,1388,the shade or shadow,1-63,umbră,,,74318837957556,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin umbra,,,,,,,,,,,,,,,
42732,roma1327,Romanian,1977,the dew,1-64,rouă,,,74318433456229,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin ros,,,,,,,,,,,,,,,
42733,roma1327,Romanian,27,the air,1-71,aer,,,74318708851133,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin aer,,,,,,,,,,,,,,,
42734,roma1327,Romanian,27,the air,1-71,văzduh,,,74318218844079,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,No information,,,,,,,,,,Coteanu et al. 1998: 1151,,,Present in pre-contact environment,
42735,roma1327,Romanian,960,the wind,1-72,vânt,,,74318418717412,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin ventus,,,,,,,,,,,,,,,
42736,roma1327,Romanian,1489,the cloud,1-73,nor,,,743184301971,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin nubilum,,,,,,,,,,,,,,,
42737,roma1327,Romanian,249,the fog,1-74,ceaţă,,,74318318665649,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin caecia ‘blindness’,,,,,,,,,,,,,,,
42738,roma1327,Romanian,249,the fog,1-74,negură,,,74318161668132,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin nebula,,,,,,,,,,,,,,,
42739,roma1327,Romanian,249,the fog,1-74,pâclă,,,74318421712103,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,,,Coexistence,,,,,,,,,,Coteanu et al. 1998: 768,,,Present in pre-contact environment,
42740,roma1327,Romanian,249,the fog,1-74,abur,,,8210143807625140,2. probably borrowed,0.75,unanalyzable,1.0,Post 100 CE,Cohabitation with Albanian and South Slavic speakers,Post 100 CE,,,,Or derived from Latin *albulus,,Replacement,,,,,,,,,"Alternatively, the word could be borrowed from a substrate language related to Albanian.",Ciorănescu 1966: 2-3; Coteanu et al. 1998: 4,,,Present in pre-contact environment,
42741,roma1327,Romanian,658,the rain,1-75,ploaie,,,74318933327491,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre 100 CE,None,Pre 100 CE,,,,,Latin *plovia < pluvia,,,,,,,,,,,,,,,
42742,roma1327,Romanian,784,the snow,1-76,zăpadă,,,74318909961834,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,Probably a nominalization of Slavic zapadati ’to fall’,,Replacement,,,,,,,,,,Ciorănescu 1966: 910,,,Present in pre-contact environment,
42743,roma1327,Romanian,784,the snow,1-76,omăt,,,74318672596426,1. clearly borrowed,1.0,unanalyzable,1.0,6th-13th century,Cohabitation with Albanian and South Slavic speakers,6th-13th century,,,,"Cf. Russian, Serbian omet ‘snow storm’.",,Coexistence,,,,,,,,,,Coteanu et al. 1998: 718,Colloquial,,Present in pre-contact environment,
